sector,transaction_count,median_price,mean_price,p25_price,p75_price,ew_percentile,low_transaction_count,min_sales_threshold
L8 1,13,130000.0,131884.61538461538,120000.0,145000.0,5.493369022995498,True,20
L8 2,18,133000.0,136250.0,120500.0,161500.0,6.071298211461248,True,20
L8 3,68,170875.0,207189.45588235295,134106.5,221250.0,14.636817131037837,False,20
L8 4,111,142500.0,139650.57657657657,125000.0,160000.0,7.920671614551648,False,20
L8 5,202,146950.0,152249.02475247523,126075.0,182987.5,8.711522082978465,False,20
L8 6,46,150750.0,147681.84782608695,99237.5,190000.0,9.861296994768221,False,20
L8 7,63,220000.0,298515.873015873,127500.0,330000.0,28.555785375349803,False,20
L8 8,49,132000.0,131375.51020408163,110000.0,152500.0,5.931378513201119,False,20
L8 9,87,145000.0,148641.85057471265,128750.0,168500.0,8.316096848765056,False,20
L9 0,131,145000.0,151783.35877862596,120000.0,167500.0,8.316096848765056,False,20
L9 1,140,107750.0,119524.6,76987.5,152000.0,2.2387151721620637,False,20
L9 2,92,145000.0,143470.34782608695,116500.0,170000.0,8.316096848765056,False,20
L9 3,99,155000.0,157691.91919191918,135000.0,172000.0,10.700815184328993,False,20
L9 4,28,175000.0,178366.07142857142,120500.0,245000.0,15.500669181165591,False,20
L9 5,11,70000.0,70750.0,65000.0,74250.0,0.24333860566978952,True,20
L9 6,115,140000.0,146855.4347826087,104000.0,192000.0,7.409660542645091,False,20
L9 7,19,240000.0,210763.15789473685,98000.0,307500.0,34.59058279596058,True,20
L9 8,155,172500.0,187001.90322580645,144000.0,233000.0,14.849738410998906,False,20
L9 9,198,145000.0,160591.64141414143,125000.0,190000.0,8.316096848765056,False,20
LA1 1,195,138000.0,167566.86153846153,100000.0,174250.0,6.892566005596788,False,20
LA1 2,378,150000.0,163192.89682539683,125000.0,195000.0,9.465871760554812,False,20
LA1 3,522,174350.0,209802.7969348659,143125.0,251725.0,15.12349434237742,False,20
LA1 4,521,217500.0,233133.58541266795,162000.0,280000.0,27.661515999513327,False,20
LA1 5,480,195000.0,247923.03541666668,145000.0,290000.0,21.395546903516244,False,20
LA10 5,170,285000.0,341990.55294117646,220000.0,423750.0,47.773451758121425,False,20
LA11 6,219,300000.0,330171.0684931507,208250.0,436020.0,51.65470251855457,False,20
LA11 7,362,280000.0,304510.55524861877,209250.0,375000.0,46.40467210122886,False,20
LA12 0,282,248750.0,280773.1170212766,180000.0,353750.0,36.89621608468183,False,20
LA12 7,236,241750.0,283076.01271186443,185000.0,350000.0,35.2597639615525,False,20
LA12 8,96,385000.0,509376.3020833333,250000.0,545500.0,70.2214381311595,False,20
LA12 9,386,278250.0,296705.5906735751,205750.0,375000.0,45.80240905219613,False,20
LA13 0,388,230000.0,238018.15721649484,170000.0,280000.0,31.71918724905706,False,20
LA13 9,439,158000.0,191977.8041002278,112000.0,250000.0,11.315245163645212,False,20
LA14 1,125,72500.0,81515.44,55000.0,95000.0,0.2676724662367685,False,20
LA14 2,221,80000.0,85682.48416289593,65000.0,97000.0,0.4988441416230685,False,20
LA14 3,509,145000.0,160188.6463654224,115000.0,186050.0,8.316096848765056,False,20
LA14 4,279,250000.0,277409.0071684588,199975.0,332500.0,37.717483878817376,False,20
LA14 5,560,126750.0,143014.57857142857,96875.0,173000.0,4.866772113395791,False,20
LA15 8,439,150000.0,169691.77676537586,118000.0,205000.0,9.465871760554812,False,20
LA16 7,176,230000.0,243165.05681818182,134375.0,298937.5,31.71918724905706,False,20
LA17 7,52,255000.0,287586.53846153844,210000.0,338750.0,39.068013140284705,False,20
LA18 4,224,114750.0,138411.50892857142,77000.0,173875.0,2.907896337753985,False,20
LA18 5,134,150000.0,176190.8208955224,115000.0,210000.0,9.465871760554812,False,20
LA19 5,29,150000.0,206762.06896551725,125000.0,257000.0,9.465871760554812,False,20
LA2 0,177,227500.0,275075.81920903956,173000.0,344995.0,30.91616985034676,False,20
LA2 6,275,295000.0,329398.50181818183,238750.0,390000.0,50.121669302834896,False,20
LA2 7,163,229000.0,274237.6687116564,175000.0,346500.0,31.183842316583526,False,20
LA2 8,118,410000.0,442064.23728813557,310625.0,570000.0,73.84109989049763,False,20
LA2 9,182,295000.0,357249.3901098901,215500.0,448750.0,50.121669302834896,False,20
LA20 6,33,300000.0,373287.8484848485,243000.0,457500.0,51.65470251855457,False,20
LA21 8,45,395000.0,416611.1111111111,250000.0,525000.0,71.68146976517824,False,20
LA22 0,88,467500.0,549332.7727272727,353750.0,635500.0,81.78002190047451,False,20
LA22 9,108,490250.0,582953.9166666666,280250.0,740544.75,84.25599221316462,False,20
LA23 1,101,390000.0,548845.8910891089,250000.0,741000.0,70.97578780873586,False,20
LA23 2,147,345000.0,408983.4149659864,250000.0,467000.0,62.16084681834773,False,20
LA23 3,90,452500.0,616285.9555555555,314750.0,762500.0,80.56332887212557,False,20
LA3 1,341,155000.0,164055.7184750733,123000.0,182000.0,10.700815184328993,False,20
LA3 2,450,201125.0,210459.20888888888,156000.0,250000.0,23.45784158656771,False,20
LA3 3,267,203000.0,224891.7415730337,157750.0,259000.0,23.749847913371454,False,20
LA4 4,283,166000.0,164716.8339222615,137000.0,189975.0,13.414040637547147,False,20
LA4 5,337,146000.0,167152.19584569734,120000.0,190000.0,8.644603966419274,False,20
LA4 6,511,225000.0,226706.26810176126,175000.0,271000.0,30.143569777345174,False,20
LA5 0,209,385000.0,403921.009569378,287500.0,490000.0,70.2214381311595,False,20
LA5 8,175,260000.0,288050.84571428574,213750.0,344000.0,40.716632193697535,False,20
LA5 9,433,205000.0,238986.87759815244,155000.0,296495.0,24.20610779900231,False,20
LA6 1,246,307500.0,329888.3739837398,218000.0,400000.0,53.26682078111692,False,20
LA6 2,209,410000.0,501514.44497607654,272000.0,635000.0,73.84109989049763,False,20
LA6 3,135,257000.0,331153.98518518516,190300.0,417500.0,39.66419272417569,False,20
LA7 7,185,325000.0,353316.4162162162,220000.0,425000.0,57.99367319625258,False,20
LA8 0,136,412602.0,411238.17647058825,286187.5,495000.0,74.30344324127023,False,20
LA8 8,115,380000.0,450638.62608695653,270000.0,540000.0,69.34541915074827,False,20
LA8 9,117,375000.0,439893.58974358975,285000.0,545000.0,68.18956077381677,False,20
LA9 4,303,204100.0,234133.97689768978,144500.0,293950.0,23.87151721620635,False,20
LA9 5,490,281875.0,332802.32040816324,215000.0,441875.0,47.03735247597031,False,20
LA9 6,370,250000.0,285904.4081081081,195000.0,350000.0,37.717483878817376,False,20
LA9 7,507,285000.0,302090.97238658776,220000.0,350000.0,47.773451758121425,False,20
LD1 5,233,225000.0,227794.2017167382,149000.0,280000.0,30.143569777345174,False,20
LD1 6,167,232500.0,254828.7365269461,166750.0,321250.0,32.516121182625625,False,20
LD2 3,176,250000.0,274560.76704545453,177125.0,350000.0,37.717483878817376,False,20
LD3 0,108,275250.0,330856.01851851854,220000.0,390000.0,45.28531451514783,False,20
LD3 7,215,282000.0,297553.1395348837,181250.0,385000.0,47.086020197104276,False,20
LD3 8,132,237500.0,275208.4015151515,188000.0,312750.0,33.79364886239202,False,20
LD3 9,178,282000.0,295949.67415730335,205000.0,345000.0,47.086020197104276,False,20
LD4 4,33,218000.0,244680.30303030304,175000.0,300000.0,27.83185302348218,False,20
LD5 4,54,287500.0,285138.8888888889,167500.0,361250.0,48.290546295169726,False,20
LD6 5,91,215000.0,234727.14285714287,155450.0,282500.0,26.998418299063147,False,20
LD7 1,146,245500.0,269674.2808219178,176250.0,320000.0,36.366954617350046,False,20
LD8 2,167,296490.0,319711.5868263473,230000.0,350000.0,50.55359532789877,False,20
LE1 1,51,120000.0,133042.03921568627,94500.0,160000.0,3.686579875897311,False,20
LE1 2,17,145000.0,148588.23529411765,122000.0,165000.0,8.316096848765056,True,20
LE1 3,24,82500.0,89583.33333333333,70000.0,95000.0,0.5657622581822606,False,20
LE1 4,24,127750.0,124147.95833333333,105000.0,138125.0,5.037109137364642,False,20
LE1 5,10,170000.0,169200.0,122000.0,187500.0,14.296143083100135,True,20
LE1 6,44,150750.0,173653.4090909091,113750.0,227000.0,9.861296994768221,False,20
LE1 7,12,242672.5,238445.41666666666,204500.0,311750.0,35.417934055237865,True,20
LE10 0,956,235000.0,237846.28242677826,190000.0,275000.0,33.14271809222533,False,20
LE10 1,568,250000.0,269499.5140845071,180000.0,343500.0,37.717483878817376,False,20
LE10 2,746,291000.0,329549.38873994636,235000.0,394995.0,49.33690229954982,False,20
LE10 3,314,323000.0,346469.16878980893,268850.0,395000.0,57.367076286652875,False,20
LE11 1,322,185000.0,187785.97204968944,152875.0,225000.0,18.432899379486557,False,20
LE11 2,596,260000.0,282076.4781879195,217375.0,330250.0,40.716632193697535,False,20
LE11 3,300,331000.0,364429.5366666667,275000.0,420375.0,59.64229224966541,False,20
LE11 4,297,212000.0,232060.68013468012,180000.0,275000.0,26.23190169120331,False,20
LE11 5,250,220000.0,221890.768,180000.0,250000.0,28.555785375349803,False,20
LE12 5,424,345000.0,382464.7641509434,260000.0,449996.25,62.16084681834773,False,20
LE12 6,626,322998.0,350054.65015974443,260000.0,410000.0,57.33057549580241,False,20
LE12 7,994,254000.0,280119.45674044266,215000.0,325000.0,38.642170580362574,False,20
LE12 8,782,317725.0,394144.39769820974,257000.0,450000.0,55.724540698381794,False,20
LE12 9,813,242000.0,267105.7995079951,195000.0,320000.0,35.3145151478282,False,20
LE13 0,813,250000.0,266162.41820418206,200000.0,315000.0,37.717483878817376,False,20
LE13 1,805,249950.0,264921.2186335404,206000.0,307495.0,37.04830271322545,False,20
LE14 2,265,417000.0,434343.09433962265,293000.0,500000.0,75.13079450054751,False,20
LE14 3,406,280000.0,354024.79556650243,218187.5,434500.0,46.40467210122886,False,20
LE14 4,260,389000.0,422950.5346153846,268750.0,529962.5,70.66553108650687,False,20
LE15 6,598,297500.0,344221.20568561874,227625.0,410000.0,50.71784888672588,False,20
LE15 7,399,320000.0,399033.5313283208,249000.0,462500.0,56.54580849251734,False,20
LE15 8,231,490000.0,611457.2251082251,315500.0,780000.0,84.0917386543375,False,20
LE15 9,347,377000.0,454878.23342939484,272500.0,537000.0,68.74315610171554,False,20
LE16 7,880,370000.0,412422.3806818182,275000.0,475000.0,67.1067039785862,False,20
LE16 8,551,399995.0,467187.65698729584,305250.0,575000.0,72.22289816279353,False,20
LE16 9,981,325000.0,358005.3088685015,244965.0,430000.0,57.99367319625258,False,20
LE17 4,535,310000.0,334069.2803738318,248000.0,404975.0,53.948168876992334,False,20
LE17 5,220,442500.0,491301.9318181818,320000.0,626250.0,79.02421219126414,False,20
LE17 6,229,367000.0,454717.13973799127,280000.0,517000.0,66.52877479012045,False,20
LE18 1,309,270000.0,272925.5922330097,240000.0,297000.0,43.569777345175815,False,20
LE18 2,278,240000.0,239789.74820143884,210000.0,270000.0,34.59058279596058,False,20
LE18 3,433,305000.0,318542.12933025404,240000.0,375495.0,52.81664436062782,False,20
LE18 4,298,213000.0,220725.0067114094,180000.0,252000.0,26.487407227156588,False,20
LE19 2,252,270000.0,290035.126984127,230000.0,330000.0,43.569777345175815,False,20
LE19 3,181,299950.0,313393.7569060773,233500.0,374950.0,50.98552135296265,False,20
LE19 4,558,285478.0,306398.90143369173,239996.25,365936.25,48.08370848035041,False,20
LE2 0,76,225000.0,222474.34210526315,200000.0,255250.0,30.143569777345174,False,20
LE2 1,299,235000.0,262855.57525083615,189000.0,282500.0,33.14271809222533,False,20
LE2 2,315,375000.0,416207.99682539684,182750.0,560275.0,68.18956077381677,False,20
LE2 3,372,352500.0,393880.938172043,260562.5,481250.0,63.736464290059615,False,20
LE2 4,453,355000.0,385538.9536423841,279500.0,440000.0,64.21705803625746,False,20
LE2 5,306,294250.0,297080.9183006536,230000.0,350000.0,49.72624406862149,False,20
LE2 6,329,235000.0,240728.8480243161,195000.0,280000.0,33.14271809222533,False,20
LE2 7,133,182000.0,183243.23308270678,144000.0,225000.0,17.599464655067525,False,20
LE2 8,418,225000.0,243573.58373205742,190000.0,264500.0,30.143569777345174,False,20
LE2 9,416,230000.0,248264.06490384616,190000.0,280000.0,31.71918724905706,False,20
LE3 0,287,180000.0,199082.0418118467,149500.0,242000.0,16.912033094050372,False,20
LE3 1,179,212000.0,208551.7094972067,185000.0,232750.0,26.23190169120331,False,20
LE3 2,428,245000.0,244631.10747663552,210000.0,277750.0,36.05061442997932,False,20
LE3 3,521,262100.0,284748.53166986565,235000.0,308750.0,41.42839761528167,False,20
LE3 5,237,186000.0,216128.54852320676,165000.0,274000.0,18.88915926511741,False,20
LE3 6,274,235000.0,245578.4489051095,190000.0,279375.0,33.14271809222533,False,20
LE3 8,427,290000.0,317264.59016393445,245000.0,355000.0,48.89280934420246,False,20
LE3 9,352,205000.0,223183.4659090909,170000.0,260000.0,24.20610779900231,False,20
LE4 0,352,262000.0,254053.07102272726,210000.0,300000.0,41.404063754714684,False,20
LE4 1,124,205500.0,206389.0806451613,175000.0,245000.0,24.522447986373038,False,20
LE4 2,302,247000.0,266699.37086092716,205000.0,298562.5,36.56162550188588,False,20
LE4 3,262,299000.0,312355.1526717557,265000.0,350000.0,50.906436306119964,False,20
LE4 4,267,270000.0,282928.8539325843,240000.0,312500.0,43.569777345175815,False,20
LE4 5,151,250000.0,239825.04635761588,204000.0,279000.0,37.717483878817376,False,20
LE4 6,195,255000.0,254529.39487179488,225000.0,285000.0,39.068013140284705,False,20
LE4 7,198,270000.0,269959.72222222225,240625.0,310750.0,43.569777345175815,False,20
LE4 8,304,258750.0,265524.5822368421,225000.0,295000.0,40.06570142353084,False,20
LE4 9,240,242000.0,243508.72916666666,203000.0,285625.0,35.3145151478282,False,20
LE5 0,165,265000.0,259130.18181818182,215000.0,300000.0,42.18274729285801,False,20
LE5 1,449,268000.0,275023.8129175947,215000.0,325000.0,42.99184815671006,False,20
LE5 2,255,258000.0,269203.0705882353,220000.0,299000.0,39.87711400413676,False,20
LE5 3,86,235000.0,225876.16279069768,200000.0,260000.0,33.14271809222533,False,20
LE5 4,168,255000.0,250465.36904761905,215000.0,300000.0,39.068013140284705,False,20
LE5 5,211,282500.0,294407.4691943128,240000.0,348250.0,47.20160603479742,False,20
LE5 6,191,325000.0,355555.8376963351,281000.0,402500.0,57.99367319625258,False,20
LE6 0,538,280000.0,330765.86431226763,228000.0,360000.0,46.40467210122886,False,20
LE65 1,350,367000.0,388325.52285714285,257750.0,456875.0,66.52877479012045,False,20
LE65 2,453,285000.0,316596.9646799117,228500.0,365000.0,47.773451758121425,False,20
LE67 1,249,247500.0,266812.2570281124,190000.0,325000.0,36.67112787443728,False,20
LE67 2,983,308746.0,317300.487283825,246998.0,375000.0,53.376323153668324,False,20
LE67 3,381,200000.0,209437.40157480314,157000.0,247000.0,22.885995863243703,False,20
LE67 4,411,260000.0,275439.1703163017,220000.0,325000.0,40.716632193697535,False,20
LE67 5,356,235000.0,240614.99719101124,198000.0,273250.0,33.14271809222533,False,20
LE67 6,293,240000.0,264409.25255972694,199995.0,310000.0,34.59058279596058,False,20
LE67 8,209,260000.0,324494.0717703349,203000.0,385000.0,40.716632193697535,False,20
LE67 9,340,260000.0,292033.7676470588,200000.0,325000.0,40.716632193697535,False,20
LE7 1,195,235000.0,257752.43076923076,190000.0,307325.0,33.14271809222533,False,20
LE7 2,329,260000.0,268843.0668693009,212500.0,320000.0,40.716632193697535,False,20
LE7 3,491,363000.0,389456.0285132383,296997.5,471997.5,65.74400778683538,False,20
LE7 4,179,430000.0,503867.46927374305,320500.0,590000.0,77.35125927728434,False,20
LE7 6,39,509995.0,532156.1538461539,389995.0,677495.0,85.82552621973475,False,20
LE7 7,695,303000.0,369040.4877697842,240000.0,433500.0,52.49422070811535,False,20
LE7 9,553,345000.0,402229.62386980106,279950.0,467500.0,62.16084681834773,False,20
LE8 0,311,335000.0,396368.2475884244,257000.0,475000.0,60.3479742061078,False,20
LE8 4,246,266180.0,280073.9512195122,225000.0,307875.0,42.6572575739141,False,20
LE8 5,284,285500.0,320317.09154929576,249375.0,353875.0,48.108042340917386,False,20
LE8 6,263,262500.0,284716.1596958175,224000.0,332500.0,41.495315731840854,False,20
LE8 8,370,299997.5,323139.02432432433,247000.0,376875.0,51.088940260372304,False,20
LE8 9,227,360000.0,406772.2511013216,275000.0,493750.0,65.14174473780265,False,20
LE9 1,119,270400.0,329876.4705882353,239975.0,337475.0,43.886117532546535,False,20
LE9 2,269,380000.0,449951.01858736057,297500.0,535000.0,69.34541915074827,False,20
LE9 3,142,266725.0,278002.8169014084,217250.0,325000.0,42.71809222533155,False,20
LE9 4,345,280000.0,291847.52463768114,236000.0,342000.0,46.40467210122886,False,20
LE9 6,434,288475.0,321088.9101382489,235000.0,379375.0,48.387881737437645,False,20
LE9 7,640,245000.0,268211.6234375,190000.0,290000.0,36.05061442997932,False,20
LE9 8,387,215000.0,241085.96640826872,180000.0,266000.0,26.998418299063147,False,20
LE9 9,320,296750.0,334818.28125,230000.0,390500.0,50.60226304903273,False,20
LL11 1,33,175000.0,160310.60606060605,125000.0,190000.0,15.500669181165591,False,20
LL11 2,388,218000.0,222120.92783505155,160000.0,282623.75,27.83185302348218,False,20
LL11 3,237,190000.0,210537.89029535864,137000.0,250000.0,19.959849130064487,False,20
LL11 4,293,182500.0,201313.73037542662,155000.0,233000.0,17.79413553960336,False,20
LL11 5,339,180000.0,212304.30088495577,131375.0,269997.5,16.912033094050372,False,20
LL11 6,239,170000.0,191774.53556485355,140000.0,237500.0,14.296143083100135,False,20
LL12 0,345,285000.0,311101.1768115942,200000.0,364995.0,47.773451758121425,False,20
LL12 7,264,213750.0,219000.99621212122,176875.0,252250.0,26.560408808857527,False,20
LL12 8,267,280000.0,324203.0149812734,230000.0,362500.0,46.40467210122886,False,20
LL12 9,199,220000.0,254502.73869346734,163975.0,329975.0,28.555785375349803,False,20
LL13 0,261,225000.0,268709.75478927203,180000.0,295000.0,30.143569777345174,False,20
LL13 7,273,147500.0,190205.67765567766,112000.0,246000.0,8.863608711522083,False,20
LL13 8,184,123000.0,124823.53260869565,105000.0,145000.0,4.063754714685485,False,20
LL13 9,269,227000.0,247481.0408921933,154000.0,297000.0,30.818834408078843,False,20
LL14 1,204,150000.0,166826.1274509804,117362.5,197250.0,9.465871760554812,False,20
LL14 2,213,167000.0,173242.35211267605,135000.0,198000.0,13.53570994038204,False,20
LL14 3,188,156500.0,176616.1010638298,125750.0,200000.0,11.090156953400657,False,20
LL14 4,145,202500.0,219527.48965517242,159950.0,275000.0,23.622095145394816,False,20
LL14 5,145,200000.0,235781.56551724137,170000.0,260000.0,22.885995863243703,False,20
LL14 6,116,186250.0,215743.0603448276,155000.0,256750.0,18.943910451393116,False,20
LL15 1,259,225000.0,252697.3552123552,156000.0,323000.0,30.143569777345174,False,20
LL15 2,80,287500.0,317415.0,239875.0,396200.0,48.290546295169726,False,20
